Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742930427940,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14061.351623535156,149459.58172607422,124493.66485595703,1771.2567749023438,17024311296,2550136832,6857465856,0
200,1742930427941,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14061.35791015625,149459.6485595703,124493.7328491211,1771.2567749023438,17024311296,2550136832,6857244672,0
200,1742930428142,2801,2801,2801,2801,2801,2801,2801,2801,9.92034912109375,5.000770568847656,6.3432769775390625,7.924446105957031,6.6455078125,4.867057800292969,9.0386962890625,4.9581451416015625,14061.464416503906,149460.03955078125,124494.01867675781,1771.2567749023438,17024311296,2550136832,6856224768,0
200,1742930428342,2801,2801,2801,2801,2801,2801,2801,2801,2.531585693359375,0.351470947265625,1.54736328125,0.235870361328125,0.7238998413085938,0.2403564453125,0.29290008544921875,0.25957489013671875,14061.567443847656,149460.22576904297,124494.1273803711,1771.2567749023438,17024311296,2550136832,6856224768,0
199,1742930428543,2801,2801,2801,2801,2801,2801,2801,2801,0.9863815307617188,0.6097793579101563,97.98857116699219,0.15888214111328125,4.291717529296875,0.6621246337890625,1.4827880859375,0.9206085205078125,14061.693542480469,149463.07342529297,124496.74603271484,1771.2977905273438,17024311296,2550136832,6856630272,0
199,1742930428743,2801,2801,2801,2801,2801,2801,2801,2801,0.127197265625,0.21695709228515625,100,0.1958160400390625,1.42877197265625,0.09336090087890625,2.5813140869140625,0.196014404296875,14061.80126953125,149465.91705322266,124499.42895507813,1771.2977905273438,17024311296,2550136832,6856630272,0
199,1742930428943,2801,2801,2801,2801,2801,2801,2801,2801,0.884124755859375,0.1624298095703125,100,0.17227935791015625,1.626861572265625,0.28917694091796875,4.01080322265625,0.5694122314453125,14061.911071777344,149468.7817993164,124502.12811279297,1771.2996826171875,17024311296,2550136832,6874456064,0
200,1742930429143,2801,2801,2801,2801,2801,2801,2801,2801,4.0521697998046875,3.366729736328125,99.97480773925781,0.2851715087890625,5.8328094482421875,0.28017425537109375,4.6183624267578125,0.6297683715820313,14062.067321777344,149471.6714477539,124504.79693603516,1771.306884765625,17024311296,2550136832,6853603328,0
200,1742930429343,2801,2801,2801,2801,2801,2801,2801,2801,0.0266265869140625,0.028076171875,10.472427368164063,0.06443023681640625,93.25897979736328,0.12671661376953125,0.0291748046875,0.00792694091796875,14062.245178222656,149474.40338134766,124507.2626953125,1771.306884765625,17024311296,2550136832,6853603328,0
200,1742930429544,2801,2801,2801,2801,2801,2801,2801,2801,1.4892044067382813,1.53448486328125,1.4232254028320313,0.7239303588867188,100,0.27907562255859375,3.035064697265625,0.8458175659179688,14062.435791015625,149477.05792236328,124509.6508178711,1771.3114013671875,17024311296,2550136832,6830309376,0
200,1742930429744,2801,2801,2801,2801,2801,2801,2801,2801,0.2137451171875,0.3640594482421875,3.2078094482421875,0.12961578369140625,100,0.1392364501953125,2.5868682861328125,0.09670257568359375,14062.562561035156,149479.94940185547,124512.34912109375,1771.3114013671875,17024311296,2550136832,6830374912,0
200,1742930429945,2801,2801,2801,2801,2801,2801,2801,2801,0.6858901977539063,2.3373031616210938,1.444244384765625,0.19310760498046875,100,0.055206298828125,0.1542510986328125,0.9922027587890625,14062.683471679688,149482.7954711914,124515.03967285156,1771.3114013671875,17024311296,2550136832,6848200704,0
200,1742930430145,2801,2801,2801,2801,2801,2801,2801,2801,4.310546875,0.20806884765625,2.5466156005859375,6.952613830566406,100,0.10503387451171875,0.8868789672851563,0.6158676147460938,14062.961059570313,149485.2359008789,124517.21752929688,1771.3157958984375,17024311296,2550136832,6865977344,0
200,1742930430346,2801,2801,2801,2801,2801,2801,2801,2801,0.1338043212890625,0.1601409912109375,2.1154556274414063,0.17888641357421875,100,0.03790283203125,2.6027069091796875,0.40166473388671875,14063.088806152344,149488.1026611328,124519.90478515625,1771.3157958984375,17024311296,2550136832,6867689472,0
200,1742930430547,2801,2801,2801,2801,2801,2801,2801,2801,2.0831298828125,0.1919403076171875,1.363128662109375,2.8442611694335938,84.92179870605469,0.18236541748046875,15.5322265625,0.14073944091796875,14063.201477050781,149490.87139892578,124522.5101928711,1771.3199462890625,17024311296,2550136832,6881992704,0
200,1742930430747,2801,2801,2801,2801,2801,2801,2801,2801,0.7388381958007813,0.5055160522460938,1.2670364379882813,0.1983184814453125,2.9075393676757813,0.06127166748046875,100,0.18924713134765625,14063.308776855469,149493.6489868164,124525.0947265625,1771.3199462890625,17024311296,2550136832,6881992704,0
200,1742930430948,2801,2801,2801,2801,2801,2801,2801,2801,0.7293701171875,2.566192626953125,1.22357177734375,0.19712066650390625,1.1039199829101563,0.08664703369140625,100,0.16725921630859375,14063.4130859375,149496.41760253906,124527.68548583984,1771.3199462890625,17024311296,2550136832,6881972224,0
200,1742930431148,2801,2801,2801,2801,2801,2801,2801,2801,4.69305419921875,0.31970977783203125,1.3377151489257813,3.2322463989257813,5.0481109619140625,0.30096435546875,100,0.2263336181640625,14063.523254394531,149499.24053955078,124530.31610107422,1771.32470703125,17024311296,2550136832,6881939456,0
200,1742930431349,2801,2801,2801,2801,2801,2801,2801,2801,0.32131195068359375,0.12697601318359375,3.63262939453125,0.1395416259765625,0.4482421875,0.0826568603515625,100,0.161376953125,14063.627319335938,149501.98614501953,124532.89678955078,1771.32470703125,17024311296,2550136832,6881939456,0
200,1742930431549,2801,2801,2801,2801,2801,2801,2801,2801,3.1130142211914063,0.16790771484375,1.9554901123046875,0.1180572509765625,0.5103073120117188,0.192535400390625,100,0.12020111083984375,14063.733581542969,149504.74169921875,124535.48510742188,1771.32470703125,17024311296,2550136832,6881910784,0
