Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742934916405,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17759.876953125,193722.48699951172,164661.71160888672,1953.2293701171875,17024311296,2550136832,6273638400,0
200,1742934916405,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17759.883239746094,193722.55364990234,164661.77630615234,1953.2293701171875,17024311296,2550136832,6273638400,0
199,1742934916606,2801,2801,2801,2801,2801,2801,2801,2801,5.543708801269531,5.3614959716796875,8.76666259765625,5.290283203125,5.4224395751953125,5.518516540527344,7.497322082519531,5.790771484375,17759.995178222656,193722.9022216797,164661.96697998047,1953.2398681640625,17024311296,2550136832,6272540672,0
200,1742934916806,2801,2801,2801,2801,2801,2801,2801,2801,3.6891250610351563,0.3640594482421875,1.64605712890625,0.222381591796875,5.0655059814453125,0.01308441162109375,1.6084976196289063,0.0420989990234375,17760.111572265625,193723.2554321289,164662.19396972656,1953.2731323242188,17024311296,2550136832,6272532480,0
200,1742934917007,2801,2801,2801,2801,2801,2801,2801,2801,5.469200134277344,5.5823516845703125,53.05548858642578,4.2695465087890625,38.808021545410156,21.0970458984375,18.782089233398438,6.7721405029296875,17760.29803466797,193726.11499023438,164664.81799316406,1953.2803955078125,17024311296,2550136832,6366523392,0
200,1742934917207,2801,2801,2801,2801,2801,2801,2801,2801,8.903366088867188,3.3981399536132813,83.92708587646484,0.7743148803710938,9.499855041503906,3.8278121948242188,6.3649139404296875,0.794677734375,17760.543212890625,193728.62005615234,164667.11645507813,1953.2803955078125,17024311296,2550136832,6500020224,0
200,1742934917409,2801,2801,2801,2801,2801,2801,2801,2801,47.38982009887695,39.98116683959961,70.9125747680664,50.08123779296875,43.839630126953125,45.14959716796875,48.01240158081055,39.31997299194336,17760.71551513672,193733.0653076172,164671.37915039063,1953.2803955078125,17024311296,2550136832,6467452928,0
200,1742934917609,2801,2801,2801,2801,2801,2801,2801,2801,51.08047103881836,15.290245056152344,45.47333908081055,19.748931884765625,30.203994750976563,18.304534912109375,20.225082397460938,15.038597106933594,17760.891235351563,193736.19555664063,164674.27990722656,1953.2901000976563,17024311296,2550136832,6489169920,0
200,1742934917810,2801,2801,2801,2801,2801,2801,2801,2801,13.216232299804688,5.477821350097656,50.84895324707031,3.6274185180664063,42.26503372192383,3.5909042358398438,24.207237243652344,7.480865478515625,17761.0771484375,193739.1124267578,164676.9067993164,1953.3644409179688,17024311296,2550136832,6503792640,0
200,1742934918010,2801,2801,2801,2801,2801,2801,2801,2801,1.3162460327148438,0,76.92107391357422,0,19.479347229003906,0,8.380477905273438,0,17761.40557861328,193741.90301513672,164679.28198242188,1953.4000244140625,17024311296,2550136832,6672330752,0
200,1742934918211,2801,2801,2801,2801,2801,2801,2801,2801,2.4825439453125,2.7607803344726563,100,0.083160400390625,0.43508148193359375,0.222900390625,1.4356002807617188,0.1622772216796875,17761.618103027344,193744.75103759766,164681.8612060547,1953.4000244140625,17024311296,2550136832,6684422144,0
200,1742934918411,2801,2801,2801,2801,2801,2801,2801,2801,0.5088577270507813,0.35550689697265625,100,0.25365447998046875,0.13275909423828125,0,3.89990234375,0,17762.07061767578,193747.40356445313,164684.1400756836,1953.4000244140625,17024311296,2550136832,7060135936,0
200,1742934918612,2801,2801,2801,2801,2801,2801,2801,2801,3.4949722290039063,0.7006454467773438,100,0.5393218994140625,1.1259078979492188,1.3467559814453125,1.878997802734375,1.0490264892578125,17762.307678222656,193750.1590576172,164686.64471435547,1953.4096069335938,17024311296,2550136832,7062282240,0
200,1742934918812,2801,2801,2801,2801,2801,2801,2801,2801,0.7307205200195313,0.21363067626953125,100,0.5467071533203125,0.49425506591796875,0.08295440673828125,3.83251953125,0.15793609619140625,17762.435668945313,193753.00079345703,164689.25946044922,1953.4096069335938,17024311296,2550136832,7062282240,0
200,1742934919013,2801,2801,2801,2801,2801,2801,2801,2801,0.16965484619140625,0.085845947265625,100,0.01416015625,0.35974884033203125,0.32250213623046875,3.7415847778320313,0.10962677001953125,17762.56268310547,193755.78741455078,164691.87341308594,1953.4096069335938,17024311296,2550136832,7062237184,0
200,1742934919214,2801,2801,2801,2801,2801,2801,2801,2801,0.49334716796875,0.281768798828125,100,0.16352081298828125,0.6865768432617188,0.44293975830078125,3.969390869140625,0.5460357666015625,17762.691833496094,193758.5975341797,164694.48364257813,1953.4197387695313,17024311296,2550136832,7062646784,0
200,1742934919414,2801,2801,2801,2801,2801,2801,2801,2801,1.2759170532226563,0.500885009765625,100,0.48497772216796875,0.5859375,0.037841796875,3.8452911376953125,0.16217803955078125,17762.81903076172,193761.42419433594,164697.10186767578,1953.4197387695313,17024311296,2550136832,7062573056,0
200,1742934919615,2801,2801,2801,2801,2801,2801,2801,2801,0.2870635986328125,0.06276702880859375,100,0.06795501708984375,0.48907470703125,0.0044403076171875,4.4098663330078125,0.0787200927734375,17762.9443359375,193764.24908447266,164699.7261352539,1953.4197387695313,17024311296,2550136832,7062286336,0
200,1742934919815,2801,2801,2801,2801,2801,2801,2801,2801,0.987518310546875,0.22763824462890625,100,0.49794769287109375,0.6951675415039063,0.39569091796875,3.85638427734375,1.7876815795898438,17763.07470703125,193767.1082763672,164702.34509277344,1953.42431640625,17024311296,2550136832,7062773760,0
200,1742934920016,2801,2801,2801,2801,2801,2801,2801,2801,0.17075347900390625,0.17718505859375,100,0.07488250732421875,0.9610977172851563,0.108184814453125,3.68170166015625,0.180023193359375,17763.19989013672,193769.8758544922,164704.95666503906,1953.42431640625,17024311296,2550136832,7062773760,0
200,1742934920217,2801,2801,2801,2801,2801,2801,2801,2801,3.3746414184570313,0.30086517333984375,99.99272155761719,0.1330108642578125,0.5096054077148438,1.443115234375,1.8665695190429688,0.6266632080078125,17763.329833984375,193772.68334960938,164707.5751953125,1953.4281005859375,17024311296,2550136832,7063064576,0
200,1742934920417,2801,2801,2801,2801,2801,2801,2801,2801,3.1508331298828125,0.7349853515625,100,0.19472503662109375,0.5622940063476563,0.1848602294921875,1.54486083984375,0.31806182861328125,17763.45733642578,193775.4878540039,164710.1837158203,1953.4281005859375,17024311296,2550136832,7063203840,0
200,1742934920618,2801,2801,2801,2801,2801,2801,2801,2801,2.0918426513671875,0.19866180419921875,100,0.182464599609375,0.688720703125,0.13874053955078125,3.958251953125,0.199310302734375,17763.583557128906,193778.3017578125,164712.81512451172,1953.4281005859375,17024311296,2550136832,7063183360,0
199,1742934920818,2801,2801,2801,2801,2801,2801,2801,2801,0.8090896606445313,0.5228195190429688,100,0.16217803955078125,0.558319091796875,0.3835296630859375,3.8721923828125,0.39943695068359375,17763.713256835938,193781.15350341797,164715.43798828125,1953.4330444335938,17024311296,2550136832,7062867968,0
200,1742934921018,2801,2801,2801,2801,2801,2801,2801,2801,0,3.521636962890625,100,0,0.5256729125976563,0,3.860260009765625,0,17764.005981445313,193783.91986083984,164717.93133544922,1953.4330444335938,17024311296,2550136832,6986104832,0
200,1742934921219,2801,2801,2801,2801,2801,2801,2801,2801,0.7028427124023438,3.7630462646484375,100,0.4891204833984375,0.9866104125976563,0.4785003662109375,4.149162292480469,0.5045242309570313,17764.338012695313,193786.63751220703,164720.36395263672,1953.4330444335938,17024311296,2550136832,6903795712,0
200,1742934921420,2801,2801,2801,2801,2801,2801,2801,2801,0.8643035888671875,0.199859619140625,100,0.5281448364257813,0.7496414184570313,0.2220458984375,3.8712387084960938,0.43506622314453125,17764.46563720703,193789.4457397461,164722.9808959961,1953.4376831054688,17024311296,2550136832,6903463936,0
200,1742934921620,2801,2801,2801,2801,2801,2801,2801,2801,0.185760498046875,0.19208526611328125,100,0.18904876708984375,1.0960464477539063,2.1611862182617188,5.580787658691406,0.1577911376953125,17764.59637451172,193792.2758178711,164725.6343383789,1953.4376831054688,17024311296,2550136832,6903214080,0
200,1742934921821,2801,2801,2801,2801,2801,2801,2801,2801,8.315185546875,2.8825225830078125,100,0.23919677734375,11.517265319824219,3.796051025390625,8.992851257324219,11.492294311523438,17764.741455078125,193795.34240722656,164728.5216064453,1953.4405517578125,17024311296,2550136832,6901170176,0
200,1742934922021,2801,2801,2801,2801,2801,2801,2801,2801,0.18854522705078125,0.104248046875,100,0.09432220458984375,0.47969818115234375,0.1203460693359375,3.889373779296875,0.6011428833007813,17764.868530273438,193798.1925048828,164731.14099121094,1953.4405517578125,17024311296,2550136832,6900817920,0
200,1742934922222,2801,2801,2801,2801,2801,2801,2801,2801,0.39992523193359375,0.46697998046875,100,0.10584259033203125,1.6335067749023438,0.3943939208984375,5.4520416259765625,0.7873382568359375,17764.995361328125,193801.0694580078,164733.78515625,1953.4405517578125,17024311296,2550136832,6902505472,0
200,1742934922422,2801,2801,2801,2801,2801,2801,2801,2801,9.078727722167969,0.3293304443359375,93.52786254882813,0.1972198486328125,2.8640365600585938,2.2423095703125,0.5057144165039063,4.37225341796875,17765.128295898438,193803.94653320313,164736.43377685547,1953.445068359375,17024311296,2550136832,6901157888,0
200,1742934922623,2801,2801,2801,2801,2801,2801,2801,2801,100,0.0731201171875,1.3188323974609375,0.03003692626953125,0.5729522705078125,0.09300994873046875,3.2017288208007813,0.06906890869140625,17765.25360107422,193806.69677734375,164739.01403808594,1953.445068359375,17024311296,2550136832,6900838400,0
200,1742934922823,2801,2801,2801,2801,2801,2801,2801,2801,100,0.12213897705078125,1.4733810424804688,0.20175933837890625,0.5085601806640625,0.8114700317382813,0.301116943359375,2.579498291015625,17765.38055419922,193809.49670410156,164741.6309814453,1953.4475708007813,17024311296,2550136832,6900826112,0
200,1742934923024,2801,2801,2801,2801,2801,2801,2801,2801,100,0.15828704833984375,3.8057632446289063,0.1044921875,0.47869873046875,0.24373626708984375,0.194183349609375,0.476654052734375,17765.507202148438,193812.29931640625,164744.24633789063,1953.4497680664063,17024311296,2550136832,6900826112,0
200,1742934923224,2801,2801,2801,2801,2801,2801,2801,2801,79.976318359375,23.210731506347656,1.3382720947265625,0.33048248291015625,0.33327484130859375,0.18914794921875,0.19023895263671875,0.10359954833984375,17765.63330078125,193815.07690429688,164746.8491821289,1953.4497680664063,17024311296,2550136832,6903832576,0
200,1742934923425,2801,2801,2801,2801,2801,2801,2801,2801,0.7801589965820313,100,4.0035247802734375,0.14881134033203125,0.7512893676757813,0.24019622802734375,0.6294021606445313,0.8874435424804688,17765.76043701172,193817.93127441406,164749.46978759766,1953.4544677734375,17024311296,2550136832,6903812096,0
200,1742934923626,2801,2801,2801,2801,2801,2801,2801,2801,0.20026397705078125,100,1.8558197021484375,0.0868988037109375,0.5009841918945313,0.04706573486328125,2.6901321411132813,0.1143646240234375,17765.887634277344,193820.82354736328,164752.09796142578,1953.4544677734375,17024311296,2550136832,6903832576,0
200,1742934923826,2801,2801,2801,2801,2801,2801,2801,2801,2.2781448364257813,100,1.2938156127929688,0.1097259521484375,0.9158706665039063,0.002593994140625,0.097564697265625,2.5602188110351563,17766.28887939453,193823.37701416016,164754.30255126953,1953.4544677734375,17024311296,2550136832,7080976384,0
200,1742934924027,2801,2801,2801,2801,2801,2801,2801,2801,2.675445556640625,100,1.3989410400390625,1.682708740234375,2.926910400390625,0.1440277099609375,0.25435638427734375,0.860076904296875,17766.464599609375,193825.68048095703,164756.40338134766,1953.458740234375,17024311296,2550136832,7186317312,0
200,1742934924227,2801,2801,2801,2801,2801,2801,2801,2801,6.336982727050781,100,1.4022903442382813,0.2444305419921875,0.5620498657226563,0.20809173583984375,2.865203857421875,0.29633331298828125,17766.774291992188,193828.4400024414,164758.88604736328,1953.458740234375,17024311296,2550136832,7101566976,0
200,1742934924428,2801,2801,2801,2801,2801,2801,2801,2801,1.5417251586914063,100,1.386627197265625,0.34732818603515625,0.39459228515625,0.270751953125,0.22080230712890625,2.7881622314453125,17766.94921875,193831.1298828125,164761.3773803711,1953.4636840820313,17024311296,2550136832,7158583296,0
200,1742934924628,2801,2801,2801,2801,2801,2801,2801,2801,2.4772491455078125,100,3.9898300170898438,0.32265472412109375,0.6810073852539063,0.24493408203125,0.9724044799804688,0.601837158203125,17767.12322998047,193833.82861328125,164763.87030029297,1953.4636840820313,17024311296,2550136832,7155400704,0
200,1742934924829,2801,2801,2801,2801,2801,2801,2801,2801,2.3199920654296875,100,1.3369522094726563,0.6631927490234375,0.46453094482421875,1.2832107543945313,2.7381057739257813,0.17642974853515625,17767.301513671875,193836.58270263672,164766.36083984375,1953.4636840820313,17024311296,2550136832,7184261120,0
200,1742934925030,2801,2801,2801,2801,2801,2801,2801,2801,1.79986572265625,100,1.3350830078125,0.10997772216796875,0.5334320068359375,0.358551025390625,2.8171310424804688,0.5305404663085938,17767.540161132813,193839.1185913086,164768.58837890625,1953.468017578125,17024311296,2550136832,7108009984,0
200,1742934925230,2801,2801,2801,2801,2801,2801,2801,2801,0.1319122314453125,100,3.7959365844726563,0.15374755859375,0.47521209716796875,0.17996978759765625,0.21092987060546875,1.3106155395507813,17767.71063232422,193841.66790771484,164770.8614501953,1953.468017578125,17024311296,2550136832,7204302848,0
199,1742934925431,2801,2801,2801,2801,2801,2801,2801,2801,7.010734558105469,37.299034118652344,67.32395935058594,0.9303207397460938,1.7422409057617188,0.10045623779296875,2.96246337890625,0.08893585205078125,17767.986206054688,193844.3106689453,164773.24755859375,1953.468017578125,17024311296,2550136832,7302991872,0
199,1742934925631,2801,2801,2801,2801,2801,2801,2801,2801,2.6897125244140625,5.231040954589844,100,0.00354766845703125,1.651519775390625,0.2923736572265625,0.2334442138671875,0.3297576904296875,17768.23779296875,193846.9893798828,164775.6602783203,1953.4729614257813,17024311296,2550136832,7520366592,0
199,1742934925831,2801,2801,2801,2801,2801,2801,2801,2801,3.3140487670898438,0.35103607177734375,100,0.35318756103515625,1.7261428833007813,0.6969223022460938,0.38262176513671875,0.303955078125,17768.480346679688,193849.56671142578,164778.01580810547,1953.4729614257813,17024311296,2550136832,7708344320,0
199,1742934926031,2801,2801,2801,2801,2801,2801,2801,2801,0.411956787109375,2.8369903564453125,100,0.2572784423828125,1.7313003540039063,0.43885040283203125,0.4986724853515625,1.0650558471679688,17768.688232421875,193852.1199951172,164780.34521484375,1953.4777221679688,17024311296,2550136832,7864004608,0
199,1742934926231,2801,2801,2801,2801,2801,2801,2801,2801,31.80023193359375,0.118896484375,100,0.11789703369140625,1.5938568115234375,0.1447906494140625,2.75030517578125,0.08106231689453125,17768.906860351563,193855.1387939453,164783.05810546875,1953.4777221679688,17024311296,2550136832,7889739776,0
199,1742934926431,2801,2801,2801,2801,2801,2801,2801,2801,3.0960159301757813,0.2089080810546875,100,0.16503143310546875,1.5223922729492188,0.7893600463867188,0.2940216064453125,0.1711273193359375,17769.069458007813,193857.81842041016,164785.5380859375,1953.4777221679688,17024311296,2550136832,7917518848,0
199,1742934926631,2801,2801,2801,2801,2801,2801,2801,2801,0.41817474365234375,3.3041000366210938,100,0.08451080322265625,1.5691375732421875,0.34395599365234375,0.473297119140625,0.46210479736328125,17769.238830566406,193860.49822998047,164788.01538085938,1953.4823608398438,17024311296,2550136832,7948632064,0
199,1742934926831,2801,2801,2801,2801,2801,2801,2801,2801,3.0213623046875,0.15868377685546875,100,0.14788818359375,1.5161056518554688,0.6294326782226563,0.3170166015625,0.16017913818359375,17769.40203857422,193862.98413085938,164790.31243896484,1953.4823608398438,17024311296,2550136832,7958188032,0
200,1742934927031,2801,2801,2801,2801,2801,2801,2801,2801,0.3750457763671875,0.1649322509765625,100,0.1498870849609375,1.5211563110351563,0.13214111328125,2.7710342407226563,0.21491241455078125,17769.564575195313,193865.41528320313,164792.5668334961,1953.4823608398438,17024311296,2550136832,8042721280,0
199,1742934927232,2801,2801,2801,2801,2801,2801,2801,2801,0.282318115234375,62.91001510620117,100,0.08135986328125,1.64385986328125,0.312896728515625,2.7590255737304688,0.40435791015625,17769.931884765625,193868.56134033203,164795.38244628906,1953.4863891601563,17024311296,2550136832,7581188096,0
199,1742934927432,2801,2801,2801,2801,2801,2801,2801,2801,3.6965103149414063,8.001136779785156,100,0.34233856201171875,1.7053985595703125,1.6272811889648438,1.7836074829101563,0.523406982421875,17770.20098876953,193871.16912841797,164797.7236328125,1953.4863891601563,17024311296,2550136832,7421186048,0
200,1742934927632,2801,2801,2801,2801,2801,2801,2801,2801,0.36574554443359375,16.658592224121094,99.95417022705078,0.17772674560546875,1.7133636474609375,0.23584747314453125,2.9990615844726563,0.45135498046875,17770.472412109375,193873.84521484375,164800.07690429688,1953.4912719726563,17024311296,2550136832,7563427840,0
200,1742934927832,2801,2801,2801,2801,2801,2801,2801,2801,1.1674575805664063,30.089439392089844,81.84060668945313,0.2032318115234375,22.38890838623047,0.162933349609375,0.30841064453125,0.2445220947265625,17770.780334472656,193876.70153808594,164802.6043701172,1953.4912719726563,17024311296,2550136832,7427395584,0
200,1742934928033,2801,2801,2801,2801,2801,2801,2801,2801,0.246673583984375,0.06343841552734375,3.6927871704101563,0.05431365966796875,100,0,0.18582916259765625,0.5451126098632813,17770.8916015625,193879.22967529297,164804.97924804688,1953.4912719726563,17024311296,2550136832,7445848064,0
