Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742932152919,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,15486.944213867188,166687.99475097656,140139.03692626953,1841.0812377929688,17024311296,2550136832,6973190144,0
200,1742932152920,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,15486.950317382813,166688.06329345703,140139.10083007813,1841.0812377929688,17024311296,2550136832,6973202432,0
199,1742932153121,2801,2801,2801,2801,2801,2801,2801,2801,5.412322998046875,4.908775329589844,5.8898773193359375,4.996650695800781,7.158546447753906,4.986137390136719,7.921661376953125,5.2016448974609375,15487.059875488281,166688.39428710938,140139.31268310547,1841.0916748046875,17024311296,2550136832,6974062592,0
200,1742932153321,2801,2801,2801,2801,2801,2801,2801,2801,0.47846221923828125,0.503204345703125,5.221977233886719,0.42359161376953125,0.6802291870117188,0.4347686767578125,1.1662750244140625,0.9874038696289063,15487.165649414063,166688.6796875,140139.46612548828,1841.0916748046875,17024311296,2550136832,6973145088,0
200,1742932153521,2801,2801,2801,2801,2801,2801,2801,2801,0.10424041748046875,0.1665496826171875,1.1403427124023438,0.1020050048828125,2.5301132202148438,0.07476043701171875,0.6258087158203125,0.0998077392578125,15487.268188476563,166688.82989501953,140139.56903076172,1841.0916748046875,17024311296,2550136832,6973145088,0
200,1742932153722,2801,2801,2801,2801,2801,2801,2801,2801,3.6907806396484375,0.26592254638671875,1.2434616088867188,0.12213134765625,0.28002166748046875,0.4200286865234375,0.8676071166992188,0.848236083984375,15487.377807617188,166689.06524658203,140139.72290039063,1841.1013793945313,17024311296,2550136832,6973059072,0
200,1742932153923,2801,2801,2801,2801,2801,2801,2801,2801,2.482177734375,0.136962890625,1.1820907592773438,0.036956787109375,0.194793701171875,0.0724639892578125,1.258697509765625,0.1388092041015625,15487.48095703125,166689.2172241211,140139.8406982422,1841.1013793945313,17024311296,2550136832,6973079552,0
200,1742932154123,2801,2801,2801,2801,2801,2801,2801,2801,0.26119232177734375,0.21179962158203125,1.2263565063476563,0.06658172607421875,0.313018798828125,0.2736968994140625,3.1417922973632813,0.6218490600585938,15487.58642578125,166689.4090576172,140139.9789428711,1841.1065673828125,17024311296,2550136832,6973198336,0
200,1742932154324,2801,2801,2801,2801,2801,2801,2801,2801,0.5344772338867188,0.1670989990234375,1.2244415283203125,0.0895538330078125,0.147125244140625,2.5039749145507813,0.691864013671875,0.7025222778320313,15487.691223144531,166689.59252929688,140140.1060180664,1841.1065673828125,17024311296,2550136832,6973198336,0
200,1742932154525,2801,2801,2801,2801,2801,2801,2801,2801,2.4443817138671875,0.1815948486328125,1.1854095458984375,0.1106719970703125,0.18393707275390625,0.3122406005859375,0.6630325317382813,0.025848388671875,15487.794006347656,166689.7332763672,140140.21478271484,1841.1065673828125,17024311296,2550136832,6973198336,0
200,1742932154726,2801,2801,2801,2801,2801,2801,2801,2801,1.30224609375,1.0638809204101563,1.3525772094726563,0.06227874755859375,2.6668777465820313,0.398956298828125,0.9278106689453125,0.5426025390625,15487.903442382813,166690.01239013672,140140.37908935547,1841.111572265625,17024311296,2550136832,6973177856,0
200,1742932154927,2801,2801,2801,2801,2801,2801,2801,2801,0.09627532958984375,0.1139068603515625,1.2205886840820313,0.056182861328125,2.491180419921875,0.04084014892578125,1.2899703979492188,0.1210784912109375,15488.0068359375,166690.17376708984,140140.5005493164,1841.111572265625,17024311296,2550136832,6973198336,0
200,1742932155127,2801,2801,2801,2801,2801,2801,2801,2801,0.16451263427734375,2.6837310791015625,1.2720108032226563,0.10289764404296875,0.42215728759765625,0.07630157470703125,0.6160049438476563,0.299835205078125,15488.110046386719,166690.3243408203,140140.61822509766,1841.111572265625,17024311296,2550136832,6973198336,0
200,1742932155328,2801,2801,2801,2801,2801,2801,2801,2801,0.9013519287109375,0.173583984375,1.3496627807617188,0.01155853271484375,2.6982269287109375,0.33620452880859375,1.3980865478515625,0.8652801513671875,15488.218872070313,166690.60205078125,140140.78302001953,1841.1159057617188,17024311296,2550136832,6973190144,0
200,1742932155529,2801,2801,2801,2801,2801,2801,2801,2801,0.114105224609375,0.18154144287109375,3.6540451049804688,0.07709503173828125,0.21356201171875,0.081329345703125,0.6992111206054688,0.08666229248046875,15488.321472167969,166690.75549316406,140140.88830566406,1841.1159057617188,17024311296,2550136832,6973190144,0
200,1742932155729,2801,2801,2801,2801,2801,2801,2801,2801,1.0252304077148438,0.1644134521484375,3.6053085327148438,0.07161712646484375,0.6556472778320313,0.425506591796875,0.8055038452148438,0.4163360595703125,15488.428527832031,166690.96435546875,140141.03161621094,1841.1207275390625,17024311296,2550136832,6973190144,0
200,1742932155930,2801,2801,2801,2801,2801,2801,2801,2801,0.27153778076171875,0.1148529052734375,3.48046875,0.102996826171875,0.21904754638671875,0.05652618408203125,1.4031219482421875,0.05139923095703125,15488.532531738281,166691.13415527344,140141.1572265625,1841.1207275390625,17024311296,2550136832,6973190144,0
200,1742932156131,2801,2801,2801,2801,2801,2801,2801,2801,0.44660186767578125,0.2158050537109375,3.9590225219726563,0.14273834228515625,0.40247344970703125,0.15155792236328125,0.8374252319335938,1.3765716552734375,15488.637145996094,166691.37524414063,140141.30743408203,1841.1207275390625,17024311296,2550136832,6973165568,0
200,1742932156332,2801,2801,2801,2801,2801,2801,2801,2801,0.7905654907226563,0.24568939208984375,1.234283447265625,0.06708526611328125,3.3080902099609375,0.244598388671875,0.8269729614257813,0.65350341796875,15488.744567871094,166691.5965576172,140141.4556274414,1841.1255493164063,17024311296,2550136832,6973165568,0
200,1742932156533,2801,2801,2801,2801,2801,2801,2801,2801,0.0408935546875,0.2054443359375,3.43341064453125,0.0339202880859375,0.1546478271484375,0.0563812255859375,0.6541366577148438,0.057525634765625,15488.847229003906,166691.7378540039,140141.5601196289,1841.1255493164063,17024311296,2550136832,6973165568,0
200,1742932156733,2801,2801,2801,2801,2801,2801,2801,2801,0.7476425170898438,0.0842742919921875,1.162078857421875,0.10359954833984375,0.5959320068359375,0.11495208740234375,3.01641845703125,0.1056365966796875,15488.950134277344,166691.8892211914,140141.67791748047,1841.1255493164063,17024311296,2550136832,6973165568,0
200,1742932156934,2801,2801,2801,2801,2801,2801,2801,2801,0.4267425537109375,0.14922332763671875,1.1885299682617188,0.06609344482421875,2.5633468627929688,0.31572723388671875,1.350555419921875,0.5145034790039063,15489.057922363281,166692.11102294922,140141.82287597656,1841.1300659179688,17024311296,2550136832,6973186048,0
200,1742932157135,2801,2801,2801,2801,2801,2801,2801,2801,0.23409271240234375,0.12964630126953125,1.1637725830078125,0.0554351806640625,2.6573562622070313,0.04935455322265625,0.6314926147460938,0.1531524658203125,15489.160583496094,166692.2534790039,140141.9331665039,1841.1300659179688,17024311296,2550136832,6973186048,0
200,1742932157336,2801,2801,2801,2801,2801,2801,2801,2801,0.700103759765625,0.21794891357421875,1.2565231323242188,0.081939697265625,2.604400634765625,0.89373779296875,1.79205322265625,1.0654373168945313,15489.268371582031,166692.5005493164,140142.11236572266,1841.13427734375,17024311296,2550136832,6973186048,0
200,1742932157536,2801,2801,2801,2801,2801,2801,2801,2801,0.116546630859375,0.27532958984375,1.2661819458007813,0.042633056640625,2.6463775634765625,0.05797576904296875,0.6037521362304688,0.15569305419921875,15489.372009277344,166692.7039794922,140142.2232055664,1841.13427734375,17024311296,2550136832,6973165568,0
200,1742932157737,2801,2801,2801,2801,2801,2801,2801,2801,3.472137451171875,0.19852447509765625,1.2385787963867188,0.09991455078125,0.16979217529296875,0.9783935546875,0.7514266967773438,0.31148529052734375,15489.475341796875,166692.87603759766,140142.35943603516,1841.13427734375,17024311296,2550136832,6973149184,0
200,1742932157938,2801,2801,2801,2801,2801,2801,2801,2801,0.2648162841796875,0.15131378173828125,1.1323318481445313,0.0379486083984375,2.5670394897460938,0.3440093994140625,1.4549789428710938,0.392822265625,15489.583068847656,166693.0938720703,140142.5076904297,1841.138916015625,17024311296,2550136832,6973169664,0
200,1742932158139,2801,2801,2801,2801,2801,2801,2801,2801,0.23204803466796875,0.22796630859375,3.5418777465820313,0.14284515380859375,0.21829986572265625,0.11246490478515625,1.8446273803710938,0.24853515625,15489.686767578125,166693.2657470703,140142.64093017578,1841.138916015625,17024311296,2550136832,6973186048,0
200,1742932158339,2801,2801,2801,2801,2801,2801,2801,2801,0.7272872924804688,0.20552825927734375,1.2299652099609375,0.092926025390625,0.2131500244140625,0.11106109619140625,4.75982666015625,0,15489.791381835938,166693.4649658203,140142.79553222656,1841.1417846679688,17024311296,2550136832,6973136896,0
200,1742932158540,2801,2801,2801,2801,2801,2801,2801,2801,2.6386566162109375,0.11833953857421875,1.1095733642578125,0.07740020751953125,0.28997039794921875,0.20415496826171875,0.9499969482421875,0.40412139892578125,15489.897888183594,166693.6534423828,140142.9180908203,1841.1436767578125,17024311296,2550136832,6973136896,0
200,1742932158741,2801,2801,2801,2801,2801,2801,2801,2801,1.1334762573242188,0.21126556396484375,3.6529998779296875,0.05120849609375,0.23986053466796875,0.13220977783203125,0.6771774291992188,0.20189666748046875,15490.001098632813,166693.8208618164,140143.0433959961,1841.1436767578125,17024311296,2550136832,6973116416,0
200,1742932158942,2801,2801,2801,2801,2801,2801,2801,2801,0.3828887939453125,0.15438079833984375,1.2657012939453125,0.0821533203125,2.5458602905273438,0.30242919921875,1.6132431030273438,0.386077880859375,15490.108459472656,166694.07006835938,140143.189453125,1841.1475830078125,17024311296,2550136832,6973112320,0
200,1742932159142,2801,2801,2801,2801,2801,2801,2801,2801,0.19464111328125,0.20549774169921875,1.1879730224609375,0.10688018798828125,2.5824432373046875,0.07476043701171875,0.7311553955078125,0.16082000732421875,15490.211791992188,166694.2216796875,140143.29858398438,1841.1475830078125,17024311296,2550136832,6973186048,0
200,1742932159343,2801,2801,2801,2801,2801,2801,2801,2801,0.875396728515625,0.20604705810546875,1.22235107421875,0.06175994873046875,2.5555648803710938,0.0573272705078125,0.66790771484375,0.5736236572265625,15490.315124511719,166694.38604736328,140143.4285888672,1841.1475830078125,17024311296,2550136832,6973186048,0
200,1742932159544,2801,2801,2801,2801,2801,2801,2801,2801,0.37094879150390625,0.2243194580078125,1.2042388916015625,0.28658294677734375,2.5652694702148438,0.6790924072265625,0.861480712890625,0.458953857421875,15490.422607421875,166694.60498046875,140143.57275390625,1841.15283203125,17024311296,2550136832,6973186048,0
200,1742932159745,2801,2801,2801,2801,2801,2801,2801,2801,0.6059951782226563,0.24863433837890625,1.1042098999023438,0.14662933349609375,0.6147079467773438,0.062957763671875,3.1258544921875,0.26447296142578125,15490.52587890625,166694.76776123047,140143.69927978516,1841.15283203125,17024311296,2550136832,6973186048,0
200,1742932159945,2801,2801,2801,2801,2801,2801,2801,2801,0.2662353515625,0.12419891357421875,1.2016448974609375,0.137054443359375,2.7701492309570313,0.28771209716796875,1.4606094360351563,0.33261871337890625,15490.631530761719,166694.96423339844,140143.84399414063,1841.1580810546875,17024311296,2550136832,6973186048,0
200,1742932160146,2801,2801,2801,2801,2801,2801,2801,2801,0.27019500732421875,0.27492523193359375,3.6247634887695313,0.1538543701171875,0.379852294921875,0.103729248046875,0.75213623046875,0.26177215576171875,15490.736877441406,166695.1873779297,140143.96478271484,1841.1580810546875,17024311296,2550136832,6973165568,0
200,1742932160347,2801,2801,2801,2801,2801,2801,2801,2801,2.8739471435546875,0.15685272216796875,1.1932754516601563,0.21678924560546875,0.20916748046875,0.107177734375,0.7241668701171875,0.6534652709960938,15490.840270996094,166695.38677978516,140144.0845336914,1841.1580810546875,17024311296,2550136832,6973165568,0
200,1742932160547,2801,2801,2801,2801,2801,2801,2801,2801,0.328216552734375,0.10384368896484375,1.1435012817382813,0.06557464599609375,2.6176071166992188,0.340972900390625,0.8196182250976563,0.41631317138671875,15490.947082519531,166695.58575439453,140144.21118164063,1841.1629638671875,17024311296,2550136832,6973165568,0
200,1742932160748,2801,2801,2801,2801,2801,2801,2801,2801,1.5030288696289063,0.1558380126953125,1.5740966796875,0.1987762451171875,0.20684051513671875,2.5902786254882813,0.8668136596679688,0.0505523681640625,15491.050720214844,166695.76013183594,140144.3441772461,1841.1629638671875,17024311296,2550136832,6973153280,0
200,1742932160949,2801,2801,2801,2801,2801,2801,2801,2801,0.5903472900390625,0.16889190673828125,3.5291748046875,0.334991455078125,0.8173599243164063,0.0586700439453125,2.961090087890625,0.67218017578125,15491.158630371094,166695.99548339844,140144.54028320313,1841.1629638671875,17024311296,2550136832,6973116416,0
200,1742932161150,2801,2801,2801,2801,2801,2801,2801,2801,2.236541748046875,3.1647491455078125,13.558631896972656,0.3493499755859375,4.5599517822265625,9.642234802246094,11.158966064453125,1.1898956298828125,15491.283325195313,166696.9063720703,140145.33154296875,1841.1682739257813,17024311296,2550136832,6971432960,0
200,1742932161350,2801,2801,2801,2801,2801,2801,2801,2801,0.5438385009765625,2.7767333984375,2.957183837890625,0.084075927734375,0.1457366943359375,0.03331756591796875,1.1052627563476563,0.5195846557617188,15491.390930175781,166697.11224365234,140145.49633789063,1841.1682739257813,17024311296,2550136832,6973161472,0
