Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742931551239,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14970.758911132813,160373.2572631836,134397.9887084961,1816.472412109375,17024311296,2550136832,5998718976,0
200,1742931551240,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14970.766723632813,160373.33612060547,134398.05151367188,1816.472412109375,17024311296,2550136832,5998731264,0
200,1742931551441,2801,2801,2801,2801,2801,2801,2801,2801,4.596321105957031,4.5354156494140625,8.005401611328125,4.622276306152344,4.621940612792969,4.4650726318359375,5.9675750732421875,5.018836975097656,14970.868957519531,160373.50750732422,134398.19512939453,1816.472412109375,17024311296,2550136832,5998268416,0
200,1742931551641,2801,2801,2801,2801,2801,2801,2801,2801,1.2963714599609375,0.8326034545898438,4.524253845214844,0.38916015625,0.6134719848632813,0.6587905883789063,2.5065841674804688,0.8859939575195313,14970.981140136719,160373.82153320313,134398.37677001953,1816.4822387695313,17024311296,2550136832,5999665152,0
200,1742931551841,2801,2801,2801,2801,2801,2801,2801,2801,5.617866516113281,0.828460693359375,4.074623107910156,0.5878372192382813,98.18280029296875,0.1307373046875,2.3484954833984375,2.0066757202148438,14971.140380859375,160376.60327148438,134400.88580322266,1816.5542602539063,17024311296,2550136832,6000660480,0
200,1742931552042,2801,2801,2801,2801,2801,2801,2801,2801,3.8733291625976563,0.6718902587890625,1.7044601440429688,0.41356658935546875,99.93409729003906,0.6658096313476563,1.526092529296875,0.8421859741210938,14971.280944824219,160379.38818359375,134403.3721923828,1816.5883178710938,17024311296,2550136832,6000267264,0
200,1742931552243,2801,2801,2801,2801,2801,2801,2801,2801,1.1774215698242188,1.0483551025390625,91.93412780761719,0.244476318359375,12.451263427734375,0.34642791748046875,1.1408767700195313,1.042266845703125,14971.726867675781,160382.01501464844,134405.59838867188,1816.6318969726563,17024311296,2550136832,6394150912,0
200,1742931552443,2801,2801,2801,2801,2801,2801,2801,2801,2.6977996826171875,0.28591156005859375,100,0.106689453125,1.1897659301757813,0.125885009765625,0.44061279296875,0.05847930908203125,14971.888610839844,160384.8494873047,134408.2466430664,1816.6318969726563,17024311296,2550136832,6394204160,0
200,1742931552644,2801,2801,2801,2801,2801,2801,2801,2801,0.8134231567382813,0.2003173828125,100,0.11456298828125,4.109931945800781,0.23630523681640625,0.6265182495117188,0.1458740234375,14972.048706054688,160387.68243408203,134410.9122314453,1816.6318969726563,17024311296,2550136832,6395297792,0
200,1742931552844,2801,2801,2801,2801,2801,2801,2801,2801,0.7472991943359375,3.05401611328125,100,0.16326904296875,2.5315017700195313,0.19393157958984375,1.0833587646484375,0.1261749267578125,14972.211608886719,160390.54473876953,134413.58850097656,1816.6318969726563,17024311296,2550136832,6395637760,0
200,1742931553045,2801,2801,2801,2801,2801,2801,2801,2801,3.2667007446289063,0.06585693359375,100,0.05304718017578125,1.298980712890625,0.1201934814453125,0.7158432006835938,0.104339599609375,14972.373229980469,160393.38299560547,134416.2412109375,1816.6318969726563,17024311296,2550136832,6396936192,0
200,1742931553245,2801,2801,2801,2801,2801,2801,2801,2801,0.42545318603515625,2.10723876953125,100,0.088592529296875,4.185218811035156,0.5206756591796875,0.7174530029296875,0.717254638671875,14972.541625976563,160396.20489501953,134418.8433227539,1816.641357421875,17024311296,2550136832,6409678848,0
200,1742931553446,2801,2801,2801,2801,2801,2801,2801,2801,0.30101776123046875,2.3030548095703125,100,0.2173614501953125,3.8422470092773438,0.24169158935546875,0.5275039672851563,0.6840972900390625,14972.710327148438,160399.07293701172,134421.44427490234,1816.641357421875,17024311296,2550136832,6422061056,0
200,1742931553647,2801,2801,2801,2801,2801,2801,2801,2801,3.4731292724609375,1.9112014770507813,100,0.1204986572265625,1.315643310546875,0.39818572998046875,1.012237548828125,0.37111663818359375,14972.875671386719,160401.89013671875,134424.04412841797,1816.6456909179688,17024311296,2550136832,6432878592,0
200,1742931553847,2801,2801,2801,2801,2801,2801,2801,2801,0.234954833984375,1.6648483276367188,100,0.18804931640625,1.3285369873046875,0.180419921875,1.465484619140625,3.2927474975585938,14973.045166015625,160404.701171875,134426.6390991211,1816.6456909179688,17024311296,2550136832,6464454656,0
200,1742931554048,2801,2801,2801,2801,2801,2801,2801,2801,3.2435150146484375,2.0123138427734375,100,0.2363128662109375,1.3650131225585938,0.6417236328125,0.5250625610351563,0.28850555419921875,14973.20849609375,160407.4966430664,134429.2431640625,1816.6456909179688,17024311296,2550136832,6455484416,0
200,1742931554248,2801,2801,2801,2801,2801,2801,2801,2801,0.24298858642578125,2.462646484375,100,0.11910247802734375,3.8656387329101563,0.26532745361328125,0.7152099609375,0.5687332153320313,14973.383422851563,160410.28479003906,134431.82916259766,1816.649658203125,17024311296,2550136832,6466985984,0
200,1742931554449,2801,2801,2801,2801,2801,2801,2801,2801,2.6338882446289063,1.5649642944335938,100,0.09333038330078125,1.2296981811523438,0.12792205810546875,0.43946075439453125,0.0690460205078125,14973.546081542969,160413.0816040039,134434.4263305664,1816.649658203125,17024311296,2550136832,6477844480,0
200,1742931554650,2801,2801,2801,2801,2801,2801,2801,2801,0.7132110595703125,1.7829818725585938,100,0.16541290283203125,1.2818527221679688,0.2109832763671875,3.5525054931640625,0.14228057861328125,14973.697692871094,160415.81060791016,134436.96240234375,1816.649658203125,17024311296,2550136832,6481608704,0
200,1742931554850,2801,2801,2801,2801,2801,2801,2801,2801,0.34519195556640625,0.14971160888671875,100,0.09088134765625,3.8109283447265625,0.4325408935546875,0.49166107177734375,1.07391357421875,14973.838989257813,160418.63543701172,134439.5062866211,1816.653076171875,17024311296,2550136832,6509813760,0
200,1742931555051,2801,2801,2801,2801,2801,2801,2801,2801,0.6462020874023438,2.3592758178710938,100,0.01146697998046875,3.6825485229492188,0.11934661865234375,0.36966705322265625,0.4190673828125,14974.015808105469,160421.49505615234,134442.1127319336,1816.653076171875,17024311296,2550136832,6505500672,0
200,1742931555251,2801,2801,2801,2801,2801,2801,2801,2801,0.470916748046875,3.33111572265625,100,0.24053955078125,4.035392761230469,0.389404296875,0.781402587890625,0.6624526977539063,14974.206909179688,160424.30053710938,134444.71447753906,1816.6565551757813,17024311296,2550136832,6580391936,0
200,1742931555452,2801,2801,2801,2801,2801,2801,2801,2801,0,2.9417648315429688,100,0,3.8028717041015625,0,0,0.0864410400390625,14974.400268554688,160427.15087890625,134447.33862304688,1816.6565551757813,17024311296,2550136832,6708768768,0
200,1742931555652,2801,2801,2801,2801,2801,2801,2801,2801,3.7210693359375,3.4284744262695313,100,0.5796966552734375,1.8093795776367188,0.6373291015625,1.3033676147460938,0.5716171264648438,14974.587890625,160429.93212890625,134449.9375,1816.6565551757813,17024311296,2550136832,6756421632,0
200,1742931555853,2801,2801,2801,2801,2801,2801,2801,2801,1.3468093872070313,2.849517822265625,100,0.1328125,3.9124526977539063,0.9216537475585938,0.5892791748046875,0.7280197143554688,14974.7783203125,160432.7797241211,134452.5562133789,1816.66064453125,17024311296,2550136832,6842531840,0
200,1742931556054,2801,2801,2801,2801,2801,2801,2801,2801,3.4288864135742188,3.319305419921875,100,0.25115966796875,1.340911865234375,0.356201171875,1.0042495727539063,0.15160369873046875,14975.051330566406,160435.55853271484,134455.06024169922,1816.66064453125,17024311296,2550136832,6955073536,0
200,1742931556254,2801,2801,2801,2801,2801,2801,2801,2801,2.62469482421875,0.2024078369140625,100,0.1195526123046875,1.2589569091796875,0.32285308837890625,0.566436767578125,0.1252288818359375,14975.217895507813,160438.4321899414,134457.6748046875,1816.6627197265625,17024311296,2550136832,6954975232,0
200,1742931556455,2801,2801,2801,2801,2801,2801,2801,2801,2.782073974609375,0.19168853759765625,100,0.039581298828125,1.3506546020507813,0.10434722900390625,0.4365234375,0.4747161865234375,14975.446105957031,160441.40893554688,134460.3282470703,1816.6651000976563,17024311296,2550136832,6977716224,0
200,1742931556655,2801,2801,2801,2801,2801,2801,2801,2801,3.1268157958984375,0.21123504638671875,100,0.12274169921875,1.3675537109375,0.8006591796875,1.6015243530273438,0.128875732421875,14975.573547363281,160444.17938232422,134462.90496826172,1816.6651000976563,17024311296,2550136832,7003754496,0
200,1742931556856,2801,2801,2801,2801,2801,2801,2801,2801,1.1600494384765625,0.241943359375,100,0.1806182861328125,2.58416748046875,2.779693603515625,0.7457122802734375,0.4264984130859375,14975.705749511719,160446.951171875,134465.48358154297,1816.6697998046875,17024311296,2550136832,7025909760,0
200,1742931557057,2801,2801,2801,2801,2801,2801,2801,2801,0.6070632934570313,0.1774749755859375,100,0.1121673583984375,1.2291336059570313,3.3228225708007813,0.48766326904296875,0.1942291259765625,14975.832885742188,160449.69366455078,134468.0521850586,1816.6697998046875,17024311296,2550136832,7049625600,0
200,1742931557257,2801,2801,2801,2801,2801,2801,2801,2801,0.5877838134765625,0.2009124755859375,100,0.2028045654296875,3.6110610961914063,0.6134109497070313,1.622711181640625,0.20086669921875,14975.962036132813,160452.44958496094,134470.63250732422,1816.6697998046875,17024311296,2550136832,7074525184,0
200,1742931557458,2801,2801,2801,2801,2801,2801,2801,2801,0.348236083984375,0.40522003173828125,100,0.12075042724609375,3.87054443359375,0.4397125244140625,0.8548049926757813,1.02764892578125,14976.091979980469,160455.25274658203,134473.19915771484,1816.675048828125,17024311296,2550136832,7096688640,0
200,1742931557658,2801,2801,2801,2801,2801,2801,2801,2801,3.245025634765625,0.317474365234375,100,0.12284088134765625,1.227813720703125,0.19991302490234375,1.0000839233398438,0.07732391357421875,14976.220947265625,160458.04388427734,134475.7745361328,1816.675048828125,17024311296,2550136832,7120060416,0
200,1742931557859,2801,2801,2801,2801,2801,2801,2801,2801,0.29059600830078125,0.17962646484375,100,0.17414093017578125,1.2160873413085938,2.9820632934570313,1.2291488647460938,0.6138534545898438,14976.351684570313,160460.80255126953,134478.34735107422,1816.6799926757813,17024311296,2550136832,7145537536,0
200,1742931558060,2801,2801,2801,2801,2801,2801,2801,2801,3.1957244873046875,0.6607513427734375,100,0.1093292236328125,1.2138671875,0.2086334228515625,0.51617431640625,0.1927337646484375,14976.480041503906,160463.55059814453,134480.9140625,1816.6799926757813,17024311296,2550136832,7168208896,0
200,1742931558260,2801,2801,2801,2801,2801,2801,2801,2801,0.2647247314453125,0.2090911865234375,100,0.215972900390625,4.022453308105469,0.15738677978515625,0.4717254638671875,0.14656829833984375,14976.608825683594,160466.28869628906,134483.47674560547,1816.6799926757813,17024311296,2550136832,7191715840,0
200,1742931558461,2801,2801,2801,2801,2801,2801,2801,2801,0.45063018798828125,0.4150390625,100,0.1358489990234375,4.33612060546875,0.2844696044921875,0.57421875,0.5073623657226563,14976.738830566406,160469.0419921875,134486.04357910156,1816.6838989257813,17024311296,2550136832,7216787456,0
200,1742931558661,2801,2801,2801,2801,2801,2801,2801,2801,3.3097991943359375,0.199066162109375,100,0.21686553955078125,1.2767105102539063,0.5527801513671875,0.593109130859375,0.18575286865234375,14976.867797851563,160471.8292236328,134488.6064453125,1816.6838989257813,17024311296,2550136832,7238922240,0
200,1742931558862,2801,2801,2801,2801,2801,2801,2801,2801,0.8833084106445313,2.820281982421875,100,0.2100830078125,1.2711715698242188,0.185455322265625,1.185821533203125,0.5026779174804688,14976.997131347656,160474.63500976563,134491.1801147461,1816.6838989257813,17024311296,2550136832,7262248960,0
200,1742931559062,2801,2801,2801,2801,2801,2801,2801,2801,3.3941192626953125,0.18959808349609375,100,0,1.27581787109375,0.5020294189453125,0.64227294921875,0.43473052978515625,14977.128967285156,160477.4002685547,134493.74572753906,1816.68798828125,17024311296,2550136832,7288000512,0
200,1742931559263,2801,2801,2801,2801,2801,2801,2801,2801,0.042572021484375,39.4828987121582,99.95747375488281,0.02637481689453125,1.5479507446289063,0.01819610595703125,0.5810394287109375,0.16082763671875,14977.552795410156,160480.32110595703,134496.34149169922,1816.68798828125,17024311296,2550136832,6487896064,0
200,1742931559464,2801,2801,2801,2801,2801,2801,2801,2801,0.9163894653320313,15.977531433105469,100,0.4125823974609375,1.6356124877929688,0.7093048095703125,1.0077743530273438,1.361572265625,14977.973999023438,160483.01263427734,134498.7007446289,1816.6922607421875,17024311296,2550136832,6323183616,0
200,1742931559664,2801,2801,2801,2801,2801,2801,2801,2801,3.438690185546875,2.3377761840820313,100,0.2098846435546875,1.2835769653320313,0.254150390625,0.9627685546875,0.17942047119140625,14978.115539550781,160485.86688232422,134501.34204101563,1816.6922607421875,17024311296,2550136832,6334849024,0
200,1742931559865,2801,2801,2801,2801,2801,2801,2801,2801,0.22284698486328125,4.3245086669921875,100,0.29393768310546875,1.2479476928710938,0.14058685302734375,1.0995864868164063,0.30435943603515625,14978.253051757813,160488.70764160156,134504.00067138672,1816.6922607421875,17024311296,2550136832,6346366976,0
200,1742931560065,2801,2801,2801,2801,2801,2801,2801,2801,0.9730911254882813,2.4938201904296875,100,0.157684326171875,3.9135513305664063,0.4471893310546875,1.2038116455078125,0.5084075927734375,14978.399963378906,160491.54815673828,134506.63708496094,1816.6968994140625,17024311296,2550136832,6357483520,0
200,1742931560266,2801,2801,2801,2801,2801,2801,2801,2801,2.6025009155273438,1.85009765625,100,0.1880035400390625,1.1547775268554688,0.17359161376953125,0.390960693359375,0.13834381103515625,14978.536560058594,160494.4658203125,134509.2837524414,1816.6968994140625,17024311296,2550136832,6369017856,0
200,1742931560467,2801,2801,2801,2801,2801,2801,2801,2801,0.18790435791015625,2.21697998046875,100,0.12174224853515625,3.606719970703125,0.12738037109375,0.4058685302734375,0.0591278076171875,14978.676818847656,160497.34490966797,134511.92407226563,1816.6968994140625,17024311296,2550136832,6380421120,0
200,1742931560667,2801,2801,2801,2801,2801,2801,2801,2801,3.14141845703125,3.2742767333984375,100,0,1.9373092651367188,0.0264739990234375,0.24153900146484375,2.5979156494140625,14978.834594726563,160500.27642822266,134514.59173583984,1816.7008056640625,17024311296,2550136832,6427172864,0
199,1742931560868,2801,2801,2801,2801,2801,2801,2801,2801,11.0689697265625,4.987541198730469,100,3.7890167236328125,7.233528137207031,9.408950805664063,11.591056823730469,2.626495361328125,14978.991333007813,160503.34161376953,134517.46942138672,1816.7008056640625,17024311296,2550136832,6399340544,0
200,1742931561068,2801,2801,2801,2801,2801,2801,2801,2801,2.1723175048828125,0.8374404907226563,100,0.25923919677734375,3.0447845458984375,0.384185791015625,1.3311233520507813,1.8297119140625,14979.117858886719,160506.01776123047,134519.9813232422,1816.7056274414063,17024311296,2550136832,6397710336,0
