Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742930772144,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14325.446533203125,152535.7247314453,127279.83874511719,1784.8045654296875,17024311296,2550136832,6016221184,0
200,1742930772144,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14325.452514648438,152535.78839111328,127279.9019165039,1784.8045654296875,17024311296,2550136832,6015905792,0
200,1742930772345,2801,2801,2801,2801,2801,2801,2801,2801,5.4738311767578125,4.76190185546875,7.96636962890625,4.740165710449219,5.150428771972656,4.608055114746094,5.647880554199219,4.5946044921875,14325.556335449219,152535.98443603516,127280.05407714844,1784.8045654296875,17024311296,2550136832,6015885312,0
200,1742930772545,2801,2801,2801,2801,2801,2801,2801,2801,1.1259536743164063,3.0767135620117188,1.448028564453125,0.6418991088867188,0.6049957275390625,0.689422607421875,1.4668502807617188,0.7347946166992188,14325.667724609375,152536.25634765625,127280.2026977539,1784.8133544921875,17024311296,2550136832,6015905792,0
200,1742930772746,2801,2801,2801,2801,2801,2801,2801,2801,8.236175537109375,6.015739440917969,47.044925689697266,4.07373046875,56.84773254394531,6.886161804199219,6.157768249511719,21.752243041992188,14325.856140136719,152539.06463623047,127282.76568603516,1784.8515014648438,17024311296,2550136832,6090915840,0
200,1742930772947,2801,2801,2801,2801,2801,2801,2801,2801,16.092147827148438,3.60223388671875,71.75978088378906,2.9237060546875,25.586074829101563,5.628547668457031,4.48529052734375,9.629150390625,14326.096374511719,152541.6421508789,127285.10711669922,1784.8515014648438,17024311296,2550136832,6243201024,0
199,1742930773148,2801,2801,2801,2801,2801,2801,2801,2801,30.733901977539063,35.67205810546875,80.46304321289063,32.816429138183594,38.164512634277344,32.09447479248047,36.30706787109375,30.950225830078125,14326.288940429688,152545.51458740234,127288.76525878906,1784.8515014648438,17024311296,2550136832,6211309568,0
199,1742930773348,2801,2801,2801,2801,2801,2801,2801,2801,26.95349884033203,28.197891235351563,59.67887878417969,24.619918823242188,51.86021041870117,21.658531188964844,34.522560119628906,22.682708740234375,14326.444213867188,152548.98529052734,127292.0068359375,1784.8515014648438,17024311296,2550136832,6255439872,0
200,1742930773548,2801,2801,2801,2801,2801,2801,2801,2801,11.010108947753906,13.940330505371094,43.20694351196289,3.8161163330078125,46.516963958740234,5.948127746582031,14.139869689941406,19.51934814453125,14326.657592773438,152551.8373413086,127294.54675292969,1784.9287109375,17024311296,2550136832,6065709056,0
200,1742930773748,2801,2801,2801,2801,2801,2801,2801,2801,9.40118408203125,0,20.020172119140625,2.8024978637695313,2.3740997314453125,0,2.3512802124023438,72.88734436035156,14326.972961425781,152554.4825439453,127296.8715209961,1784.9630737304688,17024311296,2550136832,6231068672,0
