Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742931493438,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14921.136169433594,159637.59936523438,133725.0809326172,1813.948486328125,17024311296,2550136832,6007078912,0
200,1742931493438,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14921.142456054688,159637.66241455078,133725.138671875,1813.948486328125,17024311296,2550136832,6007091200,0
199,1742931493639,2801,2801,2801,2801,2801,2801,2801,2801,4.4134979248046875,4.527587890625,7.7302703857421875,4.59210205078125,4.480934143066406,4.34423828125,6.090240478515625,5.304450988769531,14921.246032714844,159637.85107421875,133725.29266357422,1813.948486328125,17024311296,2550136832,6007103488,0
200,1742931493838,2801,2801,2801,2801,2801,2801,2801,2801,3.3422698974609375,0.8354568481445313,6.0727081298828125,0.9539566040039063,1.6876373291015625,0.7354812622070313,1.7928619384765625,0.7307357788085938,14921.36572265625,159638.2723388672,133725.55529785156,1813.9805297851563,17024311296,2550136832,6007169024,0
199,1742931494039,2801,2801,2801,2801,2801,2801,2801,2801,4.215888977050781,0.741455078125,86.88118743896484,0.30001068115234375,15.076629638671875,0.2664642333984375,1.4609298706054688,0.8894195556640625,14921.530334472656,159640.95068359375,133727.93682861328,1814.0601806640625,17024311296,2550136832,6009057280,0
200,1742931494239,2801,2801,2801,2801,2801,2801,2801,2801,4.3173065185546875,0.46639251708984375,77.21231842041016,15.626213073730469,8.934577941894531,0.2390899658203125,0.9020919799804688,0.18866729736328125,14921.842895507813,159643.60974121094,133730.26483154297,1814.0993041992188,17024311296,2550136832,6166716416,0
200,1742931494440,2801,2801,2801,2801,2801,2801,2801,2801,0.7093734741210938,0.18939971923828125,100,0.5265121459960938,3.7728652954101563,0.0768280029296875,0.47501373291015625,0.08948516845703125,14922.051696777344,159646.3077392578,133732.7677001953,1814.0993041992188,17024311296,2550136832,6172942336,0
200,1742931494640,2801,2801,2801,2801,2801,2801,2801,2801,0.42136383056640625,0.44683837890625,100,0.14746856689453125,1.253173828125,2.7751083374023438,0.5444488525390625,0.8245773315429688,14922.264099121094,159649.0408935547,133735.28076171875,1814.0993041992188,17024311296,2550136832,6169833472,0
200,1742931494841,2801,2801,2801,2801,2801,2801,2801,2801,1.01031494140625,0.13201141357421875,100,0,1.330169677734375,0.21486663818359375,2.8212738037109375,1.271148681640625,14922.538818359375,159651.80572509766,133737.72564697266,1814.108154296875,17024311296,2550136832,6222458880,0
200,1742931495041,2801,2801,2801,2801,2801,2801,2801,2801,0.529296875,1.0001602172851563,100,0.44469451904296875,4.1956329345703125,0.43212890625,21.618515014648438,0.46074676513671875,14922.808776855469,159654.73791503906,133740.41961669922,1814.108154296875,17024311296,2550136832,6334799872,0
