Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742930666662,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14242.19384765625,151876.42877197266,126696.66442871094,1780.1370239257813,17024311296,2550136832,7863439360,0
200,1742930666663,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,14242.200134277344,151876.49737548828,126696.73022460938,1780.1370239257813,17024311296,2550136832,7863451648,0
200,1742930666864,2801,2801,2801,2801,2801,2801,2801,2801,5.205757141113281,4.7151641845703125,7.962860107421875,4.599822998046875,4.6044158935546875,4.468574523925781,5.6862945556640625,4.507843017578125,14242.302673339844,151876.72552490234,126696.87817382813,1780.1370239257813,17024311296,2550136832,7862304768,0
200,1742930667064,2801,2801,2801,2801,2801,2801,2801,2801,3.6155776977539063,0.40692138671875,1.7041397094726563,0.089202880859375,1.5272293090820313,0.23040771484375,0.25177001953125,1.89544677734375,14242.418579101563,151877.0503540039,126697.06848144531,1780.1510620117188,17024311296,2550136832,7862304768,0
200,1742930667264,2801,2801,2801,2801,2801,2801,2801,2801,2.7944869995117188,1.5237503051757813,47.71113586425781,0.8043441772460938,5.378028869628906,0.9966888427734375,2.08734130859375,53.41176223754883,14242.584350585938,151879.85528564453,126699.56286621094,1780.2554321289063,17024311296,2550136832,7864283136,0
200,1742930667465,2801,2801,2801,2801,2801,2801,2801,2801,1.466644287109375,0.39842987060546875,99.45569610595703,0.19377899169921875,2.162445068359375,0.2932891845703125,1.2415008544921875,2.9855804443359375,14242.896667480469,151882.61096191406,126701.97930908203,1780.297119140625,17024311296,2550136832,8021622784,0
200,1742930667666,2801,2801,2801,2801,2801,2801,2801,2801,1.19769287109375,0.2643280029296875,100,0.15479278564453125,3.7449722290039063,0.41119384765625,0.187103271484375,0.2542572021484375,14243.108276367188,151885.39422607422,126704.54553222656,1780.297119140625,17024311296,2550136832,8029126656,0
200,1742930667866,2801,2801,2801,2801,2801,2801,2801,2801,0.43840789794921875,0.3560028076171875,100,0.14337921142578125,1.1538467407226563,0.1550445556640625,2.6938629150390625,0.09023284912109375,14243.317993164063,151888.15106201172,126707.11041259766,1780.297119140625,17024311296,2550136832,8025743360,0
200,1742930668067,2801,2801,2801,2801,2801,2801,2801,2801,0.9232864379882813,0.35256195068359375,100,0.248321533203125,1.4712295532226563,0,0.23276519775390625,2.742095947265625,14243.590393066406,151890.92279052734,126709.61975097656,1780.3070068359375,17024311296,2550136832,8075878400,0
200,1742930668267,2801,2801,2801,2801,2801,2801,2801,2801,1.7356643676757813,1.099578857421875,99.98738861083984,0.509857177734375,1.786865234375,0.5620574951171875,3.4273681640625,0.5493927001953125,14243.859313964844,151893.7894897461,126712.19006347656,1780.3070068359375,17024311296,2550136832,8187531264,0
200,1742930668468,2801,2801,2801,2801,2801,2801,2801,2801,0.9609222412109375,3.8082504272460938,100,0,1.3343276977539063,0,2.5360946655273438,0,14244.186157226563,151896.67755126953,126714.78186035156,1780.3070068359375,17024311296,2550136832,8031195136,0
200,1742930668669,2801,2801,2801,2801,2801,2801,2801,2801,1.2851409912109375,5.884735107421875,100,0.3428955078125,4.199516296386719,0.831817626953125,0.64715576171875,1.2156448364257813,14244.459350585938,151899.48931884766,126717.30682373047,1780.3182373046875,17024311296,2550136832,8026140672,0
200,1742930668869,2801,2801,2801,2801,2801,2801,2801,2801,2.8627166748046875,0.5080642700195313,100,0.15135955810546875,1.2293472290039063,0.15509796142578125,0.16127777099609375,0.1553955078125,14244.669738769531,151902.24841308594,126719.8695678711,1780.3182373046875,17024311296,2550136832,8022732800,0
200,1742930669070,2801,2801,2801,2801,2801,2801,2801,2801,3.5145034790039063,0.200958251953125,100,0.09691619873046875,1.7289352416992188,0.3287353515625,0.2762908935546875,0.6118545532226563,14244.882934570313,151905.04467773438,126722.44299316406,1780.3231811523438,17024311296,2550136832,8028958720,0
200,1742930669270,2801,2801,2801,2801,2801,2801,2801,2801,3.5265426635742188,0.7776565551757813,100,0.14467620849609375,1.357696533203125,0.2203521728515625,0.265167236328125,0.11899566650390625,14245.197143554688,151907.76513671875,126724.89373779297,1780.3231811523438,17024311296,2550136832,8178774016,0
200,1742930669471,2801,2801,2801,2801,2801,2801,2801,2801,0.6810989379882813,3.1304473876953125,100,1.7138671875,1.3338775634765625,0.20235443115234375,0.3768463134765625,0.20888519287109375,14245.426147460938,151910.64862060547,126727.5659790039,1780.3231811523438,17024311296,2550136832,8191606784,0
200,1742930669671,2801,2801,2801,2801,2801,2801,2801,2801,1.7050552368164063,5.02056884765625,100,0,3.777740478515625,0.121368408203125,0,0.556915283203125,14245.800048828125,151913.55462646484,126730.0814819336,1780.32763671875,17024311296,2550136832,8196993024,0
