Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742935183301,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17988.33319091797,196383.4310913086,167073.48864746094,1963.9539184570313,17024311296,2550136832,6281912320,0
200,1742935183301,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17988.33966064453,196383.49920654297,167073.55590820313,1963.9539184570313,17024311296,2550136832,6281924608,0
199,1742935183502,2801,2801,2801,2801,2801,2801,2801,2801,4.6783447265625,4.733360290527344,5.907310485839844,4.7477264404296875,7.02886962890625,4.5796661376953125,6.00958251953125,4.571380615234375,17988.441528320313,196383.6664428711,167073.6928100586,1963.9539184570313,17024311296,2550136832,6281572352,0
200,1742935183702,2801,2801,2801,2801,2801,2801,2801,2801,0.7927322387695313,0.7527999877929688,4.26922607421875,0.415985107421875,2.7673263549804688,0.520416259765625,2.5354461669921875,0.75439453125,17988.556396484375,196384.01794433594,167073.90362548828,1963.9647827148438,17024311296,2550136832,6281289728,0
200,1742935183902,2801,2801,2801,2801,2801,2801,2801,2801,9.140830993652344,21.346481323242188,49.402000427246094,4.598503112792969,34.2412109375,14.062568664550781,17.505752563476563,3.96075439453125,17988.743530273438,196386.97882080078,167076.57745361328,1963.9976196289063,17024311296,2550136832,6359420928,0
200,1742935184102,2801,2801,2801,2801,2801,2801,2801,2801,3.1652984619140625,1.911895751953125,80.1773910522461,2.0884323120117188,15.372390747070313,4.5249176025390625,12.091323852539063,0.649505615234375,17988.98486328125,196389.50952148438,167078.89184570313,1963.9976196289063,17024311296,2550136832,6508056576,0
200,1742935184304,2801,2801,2801,2801,2801,2801,2801,2801,47.710906982421875,43.677330017089844,82.6224136352539,32.679718017578125,41.18836212158203,31.222877502441406,34.151206970214844,39.45325469970703,17989.174926757813,196393.76904296875,167082.9637451172,1963.9976196289063,17024311296,2550136832,6475444224,0
200,1742935184504,2801,2801,2801,2801,2801,2801,2801,2801,24.349594116210938,26.52263641357422,56.44626998901367,16.729713439941406,37.28092956542969,16.229408264160156,20.07123565673828,44.91558074951172,17989.340270996094,196397.10357666016,167086.1053466797,1963.9976196289063,17024311296,2550136832,6508212224,0
199,1742935184705,2801,2801,2801,2801,2801,2801,2801,2801,9.261451721191406,13.458770751953125,54.940574645996094,5.3720550537109375,28.90605926513672,19.257408142089844,14.729400634765625,22.31450653076172,17989.551025390625,196400.22229003906,167088.92504882813,1964.0719604492188,17024311296,2550136832,6312505344,0
199,1742935184905,2801,2801,2801,2801,2801,2801,2801,2801,0.8935165405273438,3.12255859375,98.68885803222656,0,2.3817977905273438,0,3.0080642700195313,0.36800384521484375,17989.873657226563,196402.96185302734,167091.33038330078,1964.1080322265625,17024311296,2550136832,6484332544,0
