Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
0,1742934502257,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17436.96142578125,189871.83123779297,161170.34814453125,1936.403564453125,17024311296,2550136832,6317846528,0
200,1742934502257,2801,2801,2801,2801,2801,2801,2801,2801,100,100,100,100,100,100,100,100,17436.967651367188,189871.89874267578,161170.4164428711,1936.403564453125,17024311296,2550136832,6317850624,0
199,1742934502458,2801,2801,2801,2801,2801,2801,2801,2801,4.810478210449219,4.8952789306640625,8.292427062988281,4.881584167480469,5.4708099365234375,5.267173767089844,5.079139709472656,4.684356689453125,17437.07049560547,189872.08325195313,161170.5616455078,1936.403564453125,17024311296,2550136832,6317547520,0
200,1742934502657,2801,2801,2801,2801,2801,2801,2801,2801,3.2006683349609375,0.8411865234375,1.7116012573242188,0.5244979858398438,6.740608215332031,1.3272705078125,1.266326904296875,0.926910400390625,17437.190490722656,189872.5322265625,161170.85345458984,1936.4379272460938,17024311296,2550136832,6317576192,0
200,1742934502858,2801,2801,2801,2801,2801,2801,2801,2801,40.59056854248047,1.4363861083984375,1.6199951171875,3.0009994506835938,7.3802490234375,54.6177978515625,1.1501388549804688,1.3861846923828125,17437.34002685547,189875.30865478516,161173.35711669922,1936.496337890625,17024311296,2550136832,6318198784,0
200,1742934503058,2801,2801,2801,2801,2801,2801,2801,2801,16.035751342773438,0.815582275390625,1.5506744384765625,0.39936065673828125,86.0289306640625,0.3908843994140625,2.1021881103515625,2.73016357421875,17437.527221679688,189878.12664794922,161175.88244628906,1936.575927734375,17024311296,2550136832,6320492544,0
200,1742934503259,2801,2801,2801,2801,2801,2801,2801,2801,1.033172607421875,0.406646728515625,1.927154541015625,2.7940597534179688,100,0.37737274169921875,0.5947113037109375,0.8469085693359375,17437.738647460938,189880.9542236328,161178.4268798828,1936.575927734375,17024311296,2550136832,6325649408,0
200,1742934503460,2801,2801,2801,2801,2801,2801,2801,2801,0.15843963623046875,0.73150634765625,1.2730026245117188,0.1403350830078125,100,0.25135040283203125,2.707183837890625,0.0888671875,17438.06658935547,189883.66442871094,161180.80731201172,1936.575927734375,17024311296,2550136832,6637404160,0
200,1742934503660,2801,2801,2801,2801,2801,2801,2801,2801,0.65655517578125,3.0046768188476563,1.4381332397460938,0.103179931640625,100,0.1927032470703125,2.393157958984375,0.08188629150390625,17438.26531982422,189886.58068847656,161183.4327392578,1936.5843505859375,17024311296,2550136832,6638505984,0
200,1742934503861,2801,2801,2801,2801,2801,2801,2801,2801,1.015960693359375,3.7281723022460938,1.2159423828125,0.24491119384765625,100,0.32999420166015625,2.5090866088867188,1.0751571655273438,17438.484008789063,189889.41278076172,161186.06256103516,1936.5843505859375,17024311296,2550136832,6638526464,0
200,1742934504061,2801,2801,2801,2801,2801,2801,2801,2801,0.14810943603515625,0.180572509765625,1.2191238403320313,0.2430572509765625,100,0.2542266845703125,2.7868728637695313,0.09973907470703125,17438.74432373047,189892.2123413086,161188.64611816406,1936.5843505859375,17024311296,2550136832,6638526464,0
200,1742934504262,2801,2801,2801,2801,2801,2801,2801,2801,2.0741424560546875,0.14296722412109375,2.4894866943359375,0.18735504150390625,100,0.8445053100585938,0.48780059814453125,2.7838592529296875,17438.918823242188,189895.04791259766,161191.2823486328,1936.5879516601563,17024311296,2550136832,6638497792,0
200,1742934504462,2801,2801,2801,2801,2801,2801,2801,2801,0.22086334228515625,0.19683074951171875,1.2016220092773438,2.6805038452148438,100,0.404083251953125,0.3087310791015625,0.17583465576171875,17439.09588623047,189897.86083984375,161193.8989868164,1936.5879516601563,17024311296,2550136832,6638497792,0
200,1742934504663,2801,2801,2801,2801,2801,2801,2801,2801,0.5905380249023438,0.13234710693359375,1.4494094848632813,0.026031494140625,100,0.42372894287109375,3.3055953979492188,0.05475616455078125,17439.302307128906,189900.74627685547,161196.51208496094,1936.59228515625,17024311296,2550136832,6638501888,0
200,1742934504863,2801,2801,2801,2801,2801,2801,2801,2801,1.419677734375,0.2367401123046875,3.992279052734375,0.26340484619140625,7.1106414794921875,1.0234222412109375,1.120574951171875,93.36861419677734,17439.47882080078,189903.5551147461,161199.11712646484,1936.59228515625,17024311296,2550136832,6638522368,0
200,1742934505064,2801,2801,2801,2801,2801,2801,2801,2801,2.7840423583984375,1.3900222778320313,1.3752212524414063,0.12831878662109375,0.26905059814453125,0.427978515625,0.1331024169921875,100,17439.67755126953,189906.35662841797,161201.7244873047,1936.59228515625,17024311296,2550136832,6638522368,0
200,1742934505264,2801,2801,2801,2801,2801,2801,2801,2801,1.5922088623046875,2.9330673217773438,1.3675765991210938,0.25628662109375,0.6674652099609375,0.711181640625,0.6996688842773438,100,17439.90478515625,189909.16186523438,161204.32055664063,1936.5963745117188,17024311296,2550136832,6638522368,0
200,1742934505465,2801,2801,2801,2801,2801,2801,2801,2801,0.223541259765625,0.143524169921875,1.2408828735351563,0.17198944091796875,2.8127822875976563,0.5333251953125,0.13858795166015625,100,17440.09552001953,189911.98168945313,161206.9366455078,1936.5963745117188,17024311296,2550136832,6638522368,0
200,1742934505666,2801,2801,2801,2801,2801,2801,2801,2801,2.6375503540039063,1.2332305908203125,1.3039703369140625,0,0.17652130126953125,0.3557281494140625,0,100,17440.2685546875,189914.7979736328,161209.57446289063,1936.5963745117188,17024311296,2550136832,6638522368,0
200,1742934505866,2801,2801,2801,2801,2801,2801,2801,2801,4.2845001220703125,0.662017822265625,1.8173980712890625,0.4090728759765625,1.2989578247070313,1.058624267578125,0.376617431640625,100,17440.49298095703,189917.62145996094,161212.16033935547,1936.6005859375,17024311296,2550136832,6638284800,0
200,1742934506067,2801,2801,2801,2801,2801,2801,2801,2801,0.184844970703125,0.43613433837890625,3.7515182495117188,0.18648529052734375,0.41893768310546875,0.47167205810546875,0.12541961669921875,100,17440.66748046875,189920.49737548828,161214.7742919922,1936.6005859375,17024311296,2550136832,6638284800,0
200,1742934506267,2801,2801,2801,2801,2801,2801,2801,2801,1.6600799560546875,4.06378173828125,1.3905868530273438,0.35748291015625,0.6172027587890625,0.7767257690429688,1.8396453857421875,100,17440.868225097656,189923.29541015625,161217.3721923828,1936.6045532226563,17024311296,2550136832,6638239744,0
200,1742934506468,2801,2801,2801,2801,2801,2801,2801,2801,0.21486663818359375,2.7134857177734375,1.3480224609375,0.16167449951171875,0.344482421875,0.5731582641601563,0.22473907470703125,100,17441.043212890625,189926.0791015625,161219.94549560547,1936.6045532226563,17024311296,2550136832,6638239744,0
200,1742934506669,2801,2801,2801,2801,2801,2801,2801,2801,2.4657135009765625,1.2384185791015625,1.2260055541992188,0.003936767578125,0.18778228759765625,0.3162994384765625,0,100,17441.22735595703,189928.79083251953,161222.47772216797,1936.6045532226563,17024311296,2550136832,6638485504,0
200,1742934506869,2801,2801,2801,2801,2801,2801,2801,2801,5.1033477783203125,0.6095733642578125,1.6271743774414063,0.3484039306640625,1.2763214111328125,1.0272216796875,0.367950439453125,100,17441.395935058594,189931.42443847656,161224.91522216797,1936.6083984375,17024311296,2550136832,6638624768,0
200,1742934507070,2801,2801,2801,2801,2801,2801,2801,2801,0.1867523193359375,0.219207763671875,3.8018112182617188,0.16147613525390625,0.37215423583984375,0.336761474609375,0.1596832275390625,100,17441.615295410156,189934.24627685547,161227.5262451172,1936.6083984375,17024311296,2550136832,6638694400,0
200,1742934507270,2801,2801,2801,2801,2801,2801,2801,2801,1.933746337890625,0.5268707275390625,1.484893798828125,0.2559356689453125,1.0154571533203125,0.8348922729492188,3.4515457153320313,100,17441.871215820313,189937.0438232422,161230.09979248047,1936.6083984375,17024311296,2550136832,6638608384,0
200,1742934507471,2801,2801,2801,2801,2801,2801,2801,2801,0.818145751953125,0.2514495849609375,4.076423645019531,0.15966796875,0.3480072021484375,0.81829833984375,0.14925384521484375,100,17442.04541015625,189939.95782470703,161232.72149658203,1936.61279296875,17024311296,2550136832,6638575616,0
200,1742934507672,2801,2801,2801,2801,2801,2801,2801,2801,0.0192413330078125,1.707855224609375,3.789337158203125,0,0.169189453125,0.34819793701171875,0,100,17442.233947753906,189942.8432006836,161235.3511352539,1936.61279296875,17024311296,2550136832,6638755840,0
200,1742934507872,2801,2801,2801,2801,2801,2801,2801,2801,10.517448425292969,0.6929473876953125,1.9767532348632813,1.11968994140625,3.9770355224609375,1.0437164306640625,0.927703857421875,100,17442.448791503906,189945.74896240234,161238.04040527344,1936.6168212890625,17024311296,2550136832,6639304704,0
200,1742934508073,2801,2801,2801,2801,2801,2801,2801,2801,0.1368408203125,0.1556854248046875,3.823028564453125,0.11400604248046875,0.32437896728515625,0.44940185546875,0.150299072265625,100,17442.621032714844,189948.5736694336,161240.66033935547,1936.6168212890625,17024311296,2550136832,6639304704,0
200,1742934508273,2801,2801,2801,2801,2801,2801,2801,2801,1.1114425659179688,2.8516616821289063,1.27410888671875,0.25791168212890625,62.28157043457031,0.5934219360351563,0.298309326171875,38.08560562133789,17442.805541992188,189951.3569946289,161243.2671508789,1936.6168212890625,17024311296,2550136832,6639304704,0
200,1742934508474,2801,2801,2801,2801,2801,2801,2801,2801,0.6983795166015625,0.254638671875,3.841644287109375,0.1463165283203125,92.48672485351563,7.858123779296875,0.25273895263671875,0.48020172119140625,17443.019897460938,189954.16143798828,161245.84997558594,1936.620361328125,17024311296,2550136832,6639288320,0
200,1742934508674,2801,2801,2801,2801,2801,2801,2801,2801,4.131736755371094,0.49222564697265625,1.4875411987304688,0.14472198486328125,0.0814361572265625,100,0.25598907470703125,0.11016082763671875,17443.282165527344,189956.9750366211,161248.4174194336,1936.620361328125,17024311296,2550136832,6641135616,0
200,1742934508875,2801,2801,2801,2801,2801,2801,2801,2801,2.3484573364257813,0.42754364013671875,4.0596160888671875,0.7670135498046875,0.38021087646484375,100,0.9391098022460938,0.5387496948242188,17443.452209472656,189959.8197631836,161251.06768798828,1936.620361328125,17024311296,2550136832,6641152000,0
200,1742934509075,2801,2801,2801,2801,2801,2801,2801,2801,0.30673980712890625,2.7233352661132813,1.5292816162109375,0.3029022216796875,30.977333068847656,69.20189666748047,0.5181884765625,0.5024261474609375,17443.637145996094,189962.64422607422,161253.68377685547,1936.62451171875,17024311296,2550136832,6641152000,0
200,1742934509276,2801,2801,2801,2801,2801,2801,2801,2801,0.7498397827148438,0.1664581298828125,1.473358154296875,2.693389892578125,100,0.43194580078125,1.3605575561523438,0.5408554077148438,17443.849182128906,189965.3603515625,161256.20111083984,1936.62451171875,17024311296,2550136832,6641176576,0
200,1742934509477,2801,2801,2801,2801,2801,2801,2801,2801,0.4262237548828125,0.34394073486328125,1.4923629760742188,0.277618408203125,100,0.38164520263671875,2.8281936645507813,0.46941375732421875,17444.021606445313,189968.12921142578,161258.78515625,1936.6277465820313,17024311296,2550136832,6641176576,0
200,1742934509677,2801,2801,2801,2801,2801,2801,2801,2801,1.6973876953125,0.31650543212890625,1.366363525390625,0.26833343505859375,100,0.4171905517578125,3.10723876953125,0.17568206787109375,17444.215270996094,189970.83013916016,161261.27404785156,1936.6277465820313,17024311296,2550136832,6641111040,0
200,1742934509878,2801,2801,2801,2801,2801,2801,2801,2801,0.6641387939453125,0.12801361083984375,1.2313308715820313,0.13683319091796875,100,1.2434539794921875,2.7379837036132813,0.519073486328125,17444.390197753906,189973.47369384766,161263.74584960938,1936.6277465820313,17024311296,2550136832,6641111040,0
200,1742934510078,2801,2801,2801,2801,2801,2801,2801,2801,0.5504302978515625,2.8047409057617188,1.7632293701171875,0.30144500732421875,100,0.5955581665039063,0.5406036376953125,0.6503067016601563,17444.56268310547,189976.09381103516,161266.1010131836,1936.6314086914063,17024311296,2550136832,6641029120,0
200,1742934510279,2801,2801,2801,2801,2801,2801,2801,2801,1.4855575561523438,0.5435028076171875,1.3033370971679688,0.23403167724609375,100,0.35555267333984375,0.21173858642578125,2.6673660278320313,17444.799438476563,189978.8256225586,161268.62475585938,1936.6314086914063,17024311296,2550136832,6641029120,0
200,1742934510479,2801,2801,2801,2801,2801,2801,2801,2801,0.252532958984375,0.3459320068359375,3.9859161376953125,0.2393646240234375,100,0.42916107177734375,0.21382904052734375,0.16371917724609375,17444.973022460938,189981.63916015625,161271.24438476563,1936.63330078125,17024311296,2550136832,6641029120,0
200,1742934510680,2801,2801,2801,2801,2801,2801,2801,2801,2.786773681640625,0.30089569091796875,1.3836669921875,0.18122100830078125,100,0.47722625732421875,1.6737899780273438,0.46875,17445.15753173828,189984.45922851563,161273.86102294922,1936.6353149414063,17024311296,2550136832,6641078272,0
200,1742934510880,2801,2801,2801,2801,2801,2801,2801,2801,0.7597732543945313,0.13698577880859375,3.7333450317382813,0.62652587890625,100,0.39295196533203125,0.8019638061523438,0.5698776245117188,17445.379150390625,189987.15686035156,161276.35681152344,1936.6353149414063,17024311296,2550136832,6641098752,0
200,1742934511081,2801,2801,2801,2801,2801,2801,2801,2801,0.42922210693359375,0.25652313232421875,1.712188720703125,0.14501953125,100,0.3326263427734375,2.9766616821289063,0.5337448120117188,17445.552856445313,189989.92901611328,161278.93865966797,1936.6408081054688,17024311296,2550136832,6641098752,0
200,1742934511281,2801,2801,2801,2801,2801,2801,2801,2801,0.798431396484375,1.542755126953125,2.5388336181640625,0.41641998291015625,15.033660888671875,85.55168151855469,0.2247161865234375,2.687744140625,17445.740234375,189992.65948486328,161281.46295166016,1936.6408081054688,17024311296,2550136832,6641127424,0
200,1742934511482,2801,2801,2801,2801,2801,2801,2801,2801,0.22945404052734375,0.29004669189453125,1.4310989379882813,0.43866729736328125,0.10288238525390625,100,2.9836807250976563,0.125823974609375,17445.924682617188,189995.42547607422,161283.96966552734,1936.6408081054688,17024311296,2550136832,6641102848,0
200,1742934511682,2801,2801,2801,2801,2801,2801,2801,2801,0.34510040283203125,0.25124359130859375,4.0621490478515625,0.160430908203125,0.1342010498046875,100,1.9526748657226563,0.5039443969726563,17446.1005859375,189998.08081054688,161286.3553466797,1936.6456909179688,17024311296,2550136832,6641205248,0
200,1742934511883,2801,2801,2801,2801,2801,2801,2801,2801,0.5535125732421875,0.17299652099609375,3.7056045532226563,0.11270904541015625,0.147064208984375,100,0.919708251953125,0.71917724609375,17446.263793945313,190000.6782836914,161288.75762939453,1936.6456909179688,17024311296,2550136832,6641225728,0
199,1742934512083,2801,2801,2801,2801,2801,2801,2801,2801,0.37127685546875,8.138748168945313,92.5230941772461,0,1.43310546875,7.913177490234375,2.7830734252929688,0.31948089599609375,17446.68389892578,190003.1480102539,161290.91693115234,1936.6504516601563,17024311296,2550136832,6414737408,0
199,1742934512284,2801,2801,2801,2801,2801,2801,2801,2801,0.888397216796875,0.22278594970703125,100,0.154571533203125,1.9813003540039063,0.65167236328125,2.8793411254882813,0.28220367431640625,17447.068481445313,190005.35766601563,161292.8272705078,1936.6504516601563,17024311296,2550136832,6472605696,0
199,1742934512484,2801,2801,2801,2801,2801,2801,2801,2801,0.334197998046875,4.503150939941406,100,0.1998138427734375,1.6174850463867188,0.489532470703125,0.363037109375,0.18126678466796875,17447.36102294922,190007.8048095703,161295.04272460938,1936.6504516601563,17024311296,2550136832,6477307904,0
199,1742934512684,2801,2801,2801,2801,2801,2801,2801,2801,2.8746109008789063,0.204315185546875,100,1.93206787109375,1.4795608520507813,0.6014404296875,0.6183319091796875,0.57769775390625,17447.497680664063,190010.7142944336,161297.75311279297,1936.6550903320313,17024311296,2550136832,6477770752,0
199,1742934512884,2801,2801,2801,2801,2801,2801,2801,2801,0.7334365844726563,0.184173583984375,100,0.1257476806640625,4.678169250488281,0.37158966064453125,0.22585296630859375,1.0040283203125,17447.632873535156,190013.6990966797,161300.4852294922,1936.6550903320313,17024311296,2550136832,6478315520,0
199,1742934513084,2801,2801,2801,2801,2801,2801,2801,2801,0.1939697265625,0.117401123046875,100,0.1021575927734375,1.3586349487304688,0.3206634521484375,2.7273101806640625,0.1359405517578125,17447.767700195313,190016.66760253906,161303.19464111328,1936.6550903320313,17024311296,2550136832,6478839808,0
199,1742934513284,2801,2801,2801,2801,2801,2801,2801,2801,1.6043701171875,0.449859619140625,100,0.10950469970703125,2.2615432739257813,0.6285324096679688,0.40842437744140625,3.5357589721679688,17447.904296875,190019.59857177734,161305.91583251953,1936.6594848632813,17024311296,2550136832,6479364096,0
199,1742934513484,2801,2801,2801,2801,2801,2801,2801,2801,0.1298828125,0.01299285888671875,100,0,1.3507843017578125,0.2691192626953125,2.6129684448242188,0.04787445068359375,17448.140014648438,190022.03497314453,161308.1494140625,1936.6594848632813,17024311296,2550136832,6482444288,0
199,1742934513684,2801,2801,2801,2801,2801,2801,2801,2801,0.24883270263671875,3.8964614868164063,100,0,3.0763397216796875,0.00479888916015625,2.5754165649414063,0,17448.620849609375,190024.49102783203,161310.26336669922,1936.6639404296875,17024311296,2550136832,6561255424,0
200,1742934513884,2801,2801,2801,2801,2801,2801,2801,2801,1.4665679931640625,6.855400085449219,100,0.7057952880859375,5.364097595214844,1.21905517578125,0.856964111328125,1.2958145141601563,17449.269165039063,190027.03790283203,161312.36639404297,1936.6639404296875,17024311296,2550136832,6324658176,0
199,1742934514085,2801,2801,2801,2801,2801,2801,2801,2801,0.10140228271484375,3.165374755859375,100,0.14472198486328125,1.4830551147460938,0.30504608154296875,0.299163818359375,0.048004150390625,17449.639587402344,190030.0528564453,161315.06219482422,1936.6639404296875,17024311296,2550136832,6384254976,0
199,1742934514285,2801,2801,2801,2801,2801,2801,2801,2801,1.3684234619140625,4.645820617675781,100,0.1542816162109375,2.283355712890625,0.7954330444335938,1.862548828125,1.117584228515625,17449.895446777344,190032.82794189453,161317.58618164063,1936.6692504882813,17024311296,2550136832,6318325760,0
199,1742934514485,2801,2801,2801,2801,2801,2801,2801,2801,0.22540283203125,0.3239593505859375,100,0.19561767578125,1.598358154296875,0.42256927490234375,2.9784088134765625,0.24744415283203125,17450.239624023438,190035.76959228516,161320.2401123047,1936.6692504882813,17024311296,2550136832,6410403840,0
199,1742934514685,2801,2801,2801,2801,2801,2801,2801,2801,0.07961273193359375,1.7454910278320313,100,0,3.1009063720703125,0.16492462158203125,2.605316162109375,0.04053497314453125,17450.507934570313,190038.4213256836,161322.67669677734,1936.6692504882813,17024311296,2550136832,6502383616,0
200,1742934514885,2801,2801,2801,2801,2801,2801,2801,2801,1.3017120361328125,3.541748046875,100,0.6239166259765625,2.262725830078125,0.6220169067382813,0.3455963134765625,0.584686279296875,17450.944274902344,190040.9852294922,161324.91052246094,1936.6737670898438,17024311296,2550136832,6707703808,0
200,1742934515085,2801,2801,2801,2801,2801,2801,2801,2801,0,7.141792297363281,100,0,1.5219879150390625,0.1964263916015625,0.03717803955078125,0,17451.381958007813,190043.61193847656,161327.22290039063,1936.6737670898438,17024311296,2550136832,6632366080,0
200,1742934515286,2801,2801,2801,2801,2801,2801,2801,2801,1.4191207885742188,9.713882446289063,100,0.38274383544921875,2.3638153076171875,1.1286468505859375,0.5787506103515625,1.2888107299804688,17451.789428710938,190046.2162475586,161329.51141357422,1936.67822265625,17024311296,2550136832,6454849536,0
200,1742934515487,2801,2801,2801,2801,2801,2801,2801,2801,0.44675445556640625,7.5453643798828125,100,0.209716796875,1.6006698608398438,0.6977462768554688,2.897552490234375,0.29311370849609375,17452.080200195313,190048.91021728516,161331.90228271484,1936.67822265625,17024311296,2550136832,6319702016,0
200,1742934515687,2801,2801,2801,2801,2801,2801,2801,2801,1.5323333740234375,0.6668319702148438,63.467926025390625,0.28673553466796875,31.229698181152344,8.005996704101563,3.1479949951171875,0.8012237548828125,17452.21697998047,190051.58917236328,161334.27655029297,1936.7180786132813,17024311296,2550136832,6319710208,0
2,1742934515888,2801,2801,2801,2801,2801,2801,2801,2801,1.1928024291992188,0.9536361694335938,5.975715637207031,1.06634521484375,6.826698303222656,1.0506057739257813,1.049560546875,1.36468505859375,17452.33819580078,190052.09216308594,161334.64971923828,1936.7520751953125,17024311296,2550136832,6317527040,0
